Drug_ID,Drug,Y,split,AvgIpc,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
"[4-(Ethoxymethyl)-2,6-dimethoxyphenyl]boronic acid",CCOCc1cc(OC)c(B(O)O)c(OC)c1,0,train,2.3394930249865658,2.229540905956199,-2.1439213084385886,2.207544324739099,-2.3243187061938513,6.6051080518304,0.13345920769912495,16.48333142894335,9.778771642071604,3.1413398793571052,341.8745774467159,12.836498814253964,10.265436432333479,10.265436432333479,8.133758915185934,5.322528764829423,5.322528764829423,3.424820847715517,3.424820847715517,2.334775126060732,2.334775126060732,1.550855792771663,1.550855792771663,7.118392334224363,10.048045150132006,0.0,5.462803260414833,24.712787595593646,5.563451491696996,14.219595082555067,12.13273413692322,6.923737199690624,0.0,14.210588861400147,240.116904044,1.1176470588235294,1.6470588235294117,2.0,0.45454545454545453,-1.2350649350649352,17,222.92799999999997,2.3394930249865658,13.828366978601759,6.488117712539972,3.358430558849951,101.07782090088622,9.27886219765684,0.4969677740583489,9.27886219765684,0.49561534562937026,0.21782265684051438,0.49561534562937026,-1.6379226767867643,-0.4969677740583489,-0.0799000000000002,64.70160000000004,240.064,2,5,0,0,0,1,0,1,5,2,6,0,6,0,0,0,94,24.258634011532152,11.49902366656781,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,0.0,24.619922828310838,6.606881964512918,26.28928030748282,1,24.258634011532152,12.581195594639196,0.0,0.0,0.0,13.530619164203543,20.826477047067986,17.696185628620217,0.0,11.49902366656781,10.176470588235293,14.936529168014932,0.0,11.49902366656781,0.0,37.992914531424354,11.343744918312968,0.0,12.487188691387619,12.13273413692322,0.0,0.0,0.0,68.15,15.51119520030234,0.0,0.0,18.55772439531368,1.06962821239607,0.7389871504157224,3.4026851851851854,0.0,2.9308946155622744,1.2888852408247249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6804820373770006
"1-(3',4',5'-Tetramethoxy-phenyl)-4,4-dimethylpentane-1,3-dione",COc1cc(C(=O)CC(=O)C(C)(C)C)cc(OC)c1OC,0,train,2.4370990236788117,2.25124464577559,-2.1663306532046467,2.3814618412477904,-2.2268091311927933,6.093027017818226,-0.12487332722115284,16.530008213275554,9.867365443143408,3.136189582867215,515.0836969889356,16.20674230225704,13.403048771885114,13.403048771885114,9.738930630708477,6.607172917117047,6.607172917117047,5.687144422722935,5.687144422722935,3.144333427524621,3.144333427524621,1.7551271373142372,1.7551271373142372,5.414990469396779,9.589074368143644,0.0,17.987311515655886,22.81198699154871,0.0,21.3293926238326,32.903945735995094,0.0,0.0,14.210588861400147,294.146723804,0.9523809523809523,1.4285714285714286,1.7619047619047619,0.5,-2.0400000000000005,21,272.171,2.4370990236788117,17.01274261603376,6.608207842390826,3.966767471188304,124.7445041520712,12.26493150037793,0.49269013859386657,12.26493150037793,0.20280278839243407,0.1099521027546817,0.20280278839243407,-0.5453343490173848,-0.49269013859386657,2.900400000000001,79.50750000000005,294.34700000000004,0,5,0,0,0,1,0,1,5,0,5,0,6,0,0,0,116,14.210588861400147,5.783244946364939,17.28226861293275,5.749511833283905,0.0,0.0,9.589074368143644,0.0,0.0,0.0,20.771211599071872,12.13273413692322,10.978441961093775,27.75021424675861,1,23.79966322954379,11.566489892729878,0.0,0.0,5.414990469396779,27.19203322199788,21.3293926238326,17.696185628620217,0.0,17.248535499851716,10.952380952380953,14.210588861400147,0.0,17.248535499851716,0.0,32.89588251656248,4.794537184071822,5.414990469396779,37.5500218977667,12.13273413692322,0.0,0.0,0.0,61.83000000000001,15.59938744016125,0.0,24.23727135298564,0.0,-0.18227879346182885,0.820317604665324,3.1103703703703705,-0.15065736016628883,5.368456790123457,4.4471325953220795,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596079467201722
"1-[3,5-Bis(trifluoromethyl)phenyl]-N-methylethanamine",CNC(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,train,2.2467004911497384,2.3663983606548413,-2.169890027234565,2.367741775521079,-2.1655579144989985,5.345802903530931,-0.14271128896338836,19.417096710330586,10.003576889911166,3.387330080120578,388.2721061252191,14.137828201504695,9.577187914813866,9.577187914813866,8.052878686146174,5.020644764975811,5.020644764975811,3.849577413582294,3.849577413582294,2.5430081738616765,2.5430081738616765,1.3956405060073516,1.3956405060073516,29.5213408474289,26.34249028604892,0.0,11.629818560158606,0.0,12.13273413692322,13.971409182367815,0.0,0.0,5.316788604006331,0.0,271.079568672,0.8888888888888888,1.2777777777777777,1.5555555555555556,0.45454545454545453,-1.2400000000000002,18,260.11599999999993,2.2467004911497384,14.819665871121716,4.7946477910273675,3.378667559061514,99.79918829264545,12.515666099773242,0.41593602522875833,12.515666099773242,0.41593602522875833,0.055879629629629335,0.31324104106963296,-4.802111678004535,-0.31324104106963296,4.004600000000002,53.92070000000002,271.20399999999995,1,1,0,0,0,1,0,1,1,1,7,0,2,0,0,0,102,5.316788604006331,0.0,0.0,0.0,0.0,12.35259703488695,0.0,0.0,26.34249028604892,0.0,0.0,37.73396187944964,6.041840829147961,11.126902983393991,1,26.34249028604892,0.0,0.0,5.316788604006331,0.0,25.318175063725533,7.04767198267719,34.88945568047582,0.0,0.0,14.666666666666666,5.316788604006331,26.34249028604892,0.0,0.0,7.04767198267719,12.35259703488695,0.0,29.65593250392957,18.19910120538483,0.0,0.0,0.0,12.03,75.09399659863945,0.0,0.0,2.6038454270597127,-2.649537037037037,0.0,0.9509259259259257,-9.60422335600907,1.481787603930461,1.4565381708238851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8014247396683657
1-Phenylpropylamine,CCC(N)c1ccccc1,0,train,2.0481673906012667,1.9859452716350718,-2.064995630963952,2.1088331216873337,-2.071809144331513,5.173696709717008,0.6985946754268312,14.613755644957916,10.06595855438593,2.746978188530898,181.1795714166762,7.397341225498538,6.248558665513929,6.248558665513929,4.842535255101096,3.648047142101517,3.648047142101517,2.4254249652809374,2.4254249652809374,1.6675512471646874,1.6675512471646874,0.9359350537934289,0.9359350537934289,0.0,0.0,0.0,6.041840829147961,0.0,6.4208216229260096,5.563451491696996,0.0,18.19910120538483,19.056471336613843,5.733667477162185,135.104799416,1.3,1.9,2.4,0.3333333333333333,-0.8200000000000001,10,122.10599999999998,2.0481673906012667,7.288932461873639,3.3737941826863076,1.5785944584266869,61.866120159699506,5.79425925925926,0.3239526242996272,5.79425925925926,0.029167791515291128,0.2094444444444441,0.029167791515291128,0.2094444444444441,-0.3239526242996272,2.0964,43.66140000000002,135.20999999999998,2,1,0,0,0,1,0,1,1,1,1,0,2,0,0,0,54,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.255572541998674,11.984273114623004,6.041840829147961,0.0,1,0.0,0.0,0.0,0.0,5.733667477162185,19.386399651764595,0.0,35.89528683400505,0.0,0.0,13.0,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,24.94985114346159,30.33183534230805,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,7.021111111111112,0.0,10.379999999999999,1.0039814814814814,2.0949074074074074,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6598822421050339
2-[(Benzyloxy)-imino]malonic acid,O=C(O)C(=NOCc1ccccc1)C(=O)O,0,train,2.2444402397311514,2.1876096479455867,-1.9928051081610283,2.0027193649032444,-2.2302560673866294,6.6111262165430285,-0.13438666670602956,16.630278441748768,10.22511931489998,2.5902629118171525,396.4773824982652,11.966255326250886,8.160243785026141,8.160243785026141,7.6090609052806215,4.3145549972599015,4.3145549972599015,2.8092345913089494,2.8092345913089494,1.6350304309437471,1.6350304309437471,0.9151653074092868,0.9151653074092868,17.6502955786744,9.589074368143644,0.0,6.606881964512918,0.0,5.563451491696996,0.0,24.26546827384644,6.06636706846161,9.993301310487173,10.213054789681411,223.048072388,1.125,1.6875,2.1875,0.1,-2.3699999999999997,16,214.11199999999997,2.2444402397311514,11.703367571533382,5.496144665878852,3.4104025516372825,90.76558949640796,10.391698475686571,0.47621948239687767,10.391698475686571,0.3651605665226637,0.018749999999999822,0.3651605665226637,-1.6383688166624675,-0.47621948239687767,0.7284,53.93760000000002,223.18400000000003,2,6,0,0,0,1,0,1,4,2,6,0,5,0,0,0,84,15.050643373418046,6.606881964512918,0.0,0.0,5.711685002770702,11.938610575903697,0.0,9.589074368143644,0.0,0.0,35.48754806905859,5.563451491696996,0.0,0.0,1,24.63971774156169,17.6502955786744,0.0,0.0,5.15571272675054,6.606881964512918,0.0,35.89528683400505,0.0,0.0,9.25,0.0,0.0,0.0,0.0,27.86335036835581,21.033544916393193,0.0,5.563451491696996,35.48754806905859,0.0,0.0,0.0,96.19000000000001,0.0,0.0,25.414137692113883,19.934069035021416,-0.2802697467876034,-3.276737633324935,8.856717319643908,0.0,0.018749999999999822,0.0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4354244094890332
2-Bromo-5-propoxybenzoic acid,CCCOc1ccc(Br)c(C(=O)O)c1,0,train,2.1595352215885057,2.0853859776092123,-2.056274959134128,2.221143374762488,-2.000942899833607,9.10329924654293,0.06950906323277818,79.91873103550391,10.192207029138313,2.887370373634689,336.13903760611623,10.55204176387779,7.787939019378884,9.373935558493589,6.647065707741406,4.304653112212401,5.0976513817697535,2.795266869893266,3.649603769067787,1.6410866943029707,2.3325879004093486,0.9779758868605449,1.394196655029459,5.9693052879518484,4.794537184071822,0.0,5.563451491696996,16.829113313629236,6.4208216229260096,6.06636706846161,12.13273413692322,6.923737199690624,15.929943897949348,9.843390348640755,257.98915631200003,1.5714285714285714,2.2857142857142856,2.857142857142857,0.3,-1.0300000000000002,14,248.01099999999997,2.1595352215885057,11.04710100231303,5.002000386136719,2.734266329388925,90.82802026447145,10.762225607835726,0.4935840289594944,10.762225607835726,0.33647664765115953,0.22092876039304632,0.33647664765115953,-0.9594227135298563,-0.4935840289594944,2.9361000000000015,56.88730000000002,259.09899999999993,1,3,0,0,0,1,0,1,2,1,4,0,4,0,0,0,76,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,6.923737199690624,40.549866726260184,4.472719515832414,12.170333456209914,1,14.637927532712576,21.899249185901198,0.0,0.0,0.0,13.344558822616634,6.606881964512918,28.23527221291424,0.0,5.749511833283905,9.857142857142858,4.736862953800049,0.0,5.749511833283905,15.929943897949348,17.682714647305474,0.0,0.0,23.70254749838545,22.671820721217244,0.0,0.0,0.0,46.53,5.880554138321996,3.162796083711262,10.762225607835726,8.829957876669186,0.22092876039304632,-0.36919123204837456,4.93324074074074,0.9012586215041571,2.5948960695389265,0.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9036827002663199
3-{4-[(6-Bromohexyl)oxy]butyl}benzenesulfonamide,NS(=O)(=O)c1cccc(CCCCOCCCCCCBr)c1,0,train,2.485022713617715,2.069828363274396,-2.0550588897561752,2.119307002615713,-2.117919383028682,9.088872215138368,0.12612157874607147,79.91872982118976,10.093473121885202,2.101490147744066,519.8771330348502,16.26130225617747,12.968776792678288,15.371269912720718,10.537023368100675,7.7926918457020244,10.460480231369987,5.365089158651656,7.719510485676594,3.4034125690381147,4.875146623032688,2.165452828353727,3.1458390561934166,10.023291153407584,8.417796984328938,0.0,4.895483475517775,0.0,49.79059155948829,25.328831937239638,12.13273413692322,6.06636706846161,15.929943897949348,9.87583669140799,391.081676792,1.0,1.6818181818181819,2.3636363636363638,0.625,-0.43000000000000016,22,366.151,2.485022713617715,19.616360686138155,11.159194165318985,8.878530704117287,142.1625836880391,11.28273218667074,0.3814522493858939,11.28273218667074,0.23755531271060737,0.18493449168527598,0.23755531271060737,-3.6053272409601917,-0.3814522493858939,3.628600000000003,93.83420000000005,392.35900000000004,2,4,0,0,0,1,0,1,3,1,6,0,12,0,0,0,126,4.736862953800049,0.0,0.0,10.023291153407584,0.0,0.0,0.0,13.556770721936878,0.0,0.0,40.90432128072459,49.80029374325027,18.543853576087262,4.895483475517775,1,13.154659938128987,25.953235051356934,0.0,0.0,5.138973737607942,49.84123483599984,18.543853576087262,29.828919765543436,0.0,0.0,11.727272727272727,5.138973737607942,0.0,0.0,15.929943897949348,26.961650560416203,21.180975730133643,0.0,44.08838122925306,29.160951749364212,0.0,0.0,0.0,69.39,28.167644721561015,3.4235363854209027,0.18493449168527598,6.212322371289895,1.0012015907339684,0.0,6.842783803300279,7.665254377590237,1.607649499378621,-3.6053272409601917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0.43630539441845884
3-Hydroxy-4-methoxybenzaldehyde,COc1ccc(C=O)cc1O,0,train,2.0414670687945566,1.9958932528929063,-2.010638607592624,2.246666225678068,-1.846381814738589,5.7575948374763195,0.1117927380088423,16.473994185201015,10.196704755622944,3.0854525021372017,268.03972257956417,8.267584713501616,6.073111253186188,6.073111253186188,5.274386907679232,3.098390500148688,3.098390500148688,2.0491373572175364,2.0491373572175364,1.3389914445221238,1.3389914445221238,0.7803185229324876,0.7803185229324876,0.0,4.794537184071822,0.0,5.749511833283905,17.599123848110455,0.0,13.176164609739143,12.13273413692322,0.0,0.0,9.843390348640755,152.047344116,1.5454545454545454,2.272727272727273,2.727272727272727,0.125,-1.51,11,144.08499999999998,2.0414670687945566,7.595374077976819,3.0531381005525,1.490370509139573,64.23058843003683,10.206405423280422,0.5042389139064142,10.206405423280422,0.1600221689522332,0.016574074074073852,0.1600221689522332,-0.016574074074073852,-0.5042389139064142,1.2132999999999998,40.046300000000016,152.14899999999997,1,3,0,0,0,1,0,1,3,1,3,0,2,0,0,0,58,9.843390348640755,6.2861605231295545,11.49902366656781,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,5.563451491696996,7.109797541277533,1,14.637927532712576,6.2861605231295545,0.0,0.0,0.0,0.0,7.109797541277533,23.762552697081826,0.0,11.49902366656781,9.181818181818182,4.736862953800049,0.0,11.49902366656781,0.0,18.502485459247794,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,0.0,46.53,4.778525132275132,0.0,10.206405423280422,9.138564814814814,0.4336111111111114,0.35435185185185225,4.468703703703704,0.6658333333333333,0.0,1.4540046296296296,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6477438574453785
3-Propoxybenzoic acid,CCCOc1cccc(C(=O)O)c1,0,train,2.149896294910819,2.022073078561662,-2.0369182109170576,2.1269381033517116,-1.9860700149365427,5.874842702525589,0.06961000735360333,16.47688743847306,10.194199287593335,2.732556630763141,293.9762618127396,9.681798275874712,7.487324815559283,7.487324815559283,6.236382105218448,4.199004209041122,4.199004209041122,2.6814459956220986,2.6814459956220986,1.5538393695372128,1.5538393695372128,0.9388260996051484,0.9388260996051484,5.9693052879518484,4.794537184071822,0.0,5.563451491696996,12.356393797796823,6.4208216229260096,6.06636706846161,18.19910120538483,6.923737199690624,0.0,9.843390348640755,180.078644244,1.5384615384615385,2.3076923076923075,2.923076923076923,0.3,-1.5100000000000002,13,168.10699999999997,2.149896294910819,9.577032201914708,4.499571342364573,2.7806706786294955,76.96047265883006,10.571392274502394,0.49358542050823917,10.571392274502394,0.33531784299980333,0.2579657974300833,0.33531784299980333,-0.92875141723356,-0.49358542050823917,2.1736000000000004,49.18730000000003,180.20299999999997,1,3,0,0,0,1,0,1,2,1,3,0,4,0,0,0,70,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,12.990104268152233,24.619922828310838,0.0,12.170333456209914,1,14.637927532712576,5.9693052879518484,0.0,0.0,0.0,13.344558822616634,6.606881964512918,29.828919765543436,0.0,5.749511833283905,9.615384615384615,4.736862953800049,0.0,5.749511833283905,0.0,17.682714647305474,0.0,0.0,23.70254749838545,24.26546827384644,0.0,0.0,0.0,46.53,5.282638888888889,0.0,10.571392274502394,8.679124543335853,0.2579657974300833,-0.3160199357520783,6.495713340891911,0.9139871504157218,2.615197940287226,0.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7719359040581191
4-Hydroxybenzoic acid,O=C(O)c1ccc(O)cc1,0,train,1.8845053612018057,1.9882437683342757,-1.9166997627553668,2.0822317313874934,-1.9337508130505296,5.870990382315963,0.06966629916817026,16.365625068635,10.201113101746591,3.003400684579818,237.53306142431703,7.560477932315068,5.112076558222283,5.112076558222283,4.698377302757663,2.7227049457778083,2.7227049457778083,1.8520265887504572,1.8520265887504572,1.1142552863644086,1.1142552863644086,0.6040071144182831,0.6040071144182831,5.9693052879518484,4.794537184071822,0.0,11.3129633249809,0.0,0.0,24.26546827384644,0.0,0.0,0.0,10.213054789681411,138.031694052,1.2,1.7,2.1,0.0,-1.5099999999999998,10,132.07399999999998,1.8845053612018057,6.607785630153122,2.389632707443791,1.2539046385226678,57.54633483832936,10.23059334845049,0.507966178790397,10.23059334845049,0.33518285963636446,0.0740740740740744,0.33518285963636446,-0.9861111111111114,-0.507966178790397,1.0903999999999998,35.066100000000006,138.12199999999999,2,3,0,0,0,1,0,1,2,2,3,0,1,0,0,0,52,10.213054789681411,5.749511833283905,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,0.0,5.563451491696996,1,15.007591973753234,5.9693052879518484,0.0,0.0,0.0,0.0,0.0,29.828919765543436,0.0,5.749511833283905,9.2,0.0,0.0,5.749511833283905,0.0,16.182360077633263,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,0.0,57.53,0.0,0.0,10.23059334845049,17.13959183673469,0.17851851851851896,-0.912037037037037,5.363333333333333,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6102585058580265
